airtime,selected_mcs,txgain,pm_power
1.0,14,35,14.2638986666667
1.0,18,35,14.5524173333333
1.0,23,35,15.237268
1.0,0,35,13.52334
1.0,5,35,13.7232026666667
1.0,9,35,13.898932
1.0,14,35,14.3287
1.0,18,35,14.581348
1.0,23,35,15.3283853333333
1.0,0,35,13.5236533333333
1.0,5,35,13.7509866666667
1.0,9,35,14.001044
1.0,14,35,14.4121386666667
1.0,18,35,14.627996
1.0,23,35,15.448372
1.0,0,35,13.6897066666667
1.0,5,35,13.838544
1.0,9,35,14.022908
1.0,14,35,14.45212
1.0,18,35,14.765264
1.0,23,35,15.658184
1.0,0,35,13.7860706666667
1.0,5,35,13.9505986666667
1.0,9,35,14.1419626666667
1.0,14,35,14.605668
1.0,18,35,14.8089706666667
1.0,23,35,15.7941413333333
1.0,0,34,13.42052
1.0,5,34,14.726784
1.0,9,34,13.8376346666667
1.0,14,34,14.224452
1.0,18,34,14.494044
1.0,23,34,15.5030573333333
1.0,0,34,14.44892
1.0,5,34,13.6342186666667
1.0,9,34,14.9051066666667
1.0,14,34,14.2706786666667
1.0,18,34,14.552096
1.0,23,34,16.20142
1.0,0,34,13.9391733333333
1.0,5,34,14.344772
1.0,9,34,14.1696493333333
1.0,14,34,14.340472
1.0,18,34,14.595204
1.0,23,34,16.6287493333333
1.0,0,34,14.6169933333333
1.0,5,34,13.7865226666667
1.0,9,34,13.9583933333333
1.0,14,34,14.3733853333333
1.0,18,34,14.6464826666667
1.0,23,34,15.8987426666667
1.0,0,34,14.4364666666667
1.0,5,34,13.8703693333333
1.0,9,34,14.058092
1.0,14,34,14.486068
1.0,18,34,14.7036146666667
1.0,23,34,15.889332
1.0,0,34,13.8067173333333
1.0,5,34,13.9965493333333
1.0,9,34,14.1592013333333
1.0,14,34,14.5910293333333
1.0,18,34,14.8410733333333
1.0,23,34,16.0037826666667
1.0,0,33,13.414708
1.0,5,33,13.6115946666667
1.0,9,33,13.79034
1.0,14,33,14.22778
1.0,18,33,14.5526453333333
1.0,23,33,15.8168
1.0,0,33,13.4897533333333
1.0,5,33,13.6789093333333
1.0,9,33,13.8636986666667
1.0,14,33,14.293732
1.0,18,33,14.6025933333333
1.0,23,33,15.8378746666667
1.0,0,33,13.5462626666667
1.0,5,33,13.748428
1.0,9,33,13.9379226666667
1.0,14,33,14.351032
1.0,18,33,14.6486893333333
1.0,23,33,15.8757893333333
1.0,0,33,13.529496
1.0,5,33,13.7689266666667
1.0,9,33,13.9493346666667
1.0,14,33,14.3690226666667
1.0,18,33,14.7575533333333
1.0,23,33,16.0446773333333
1.0,0,33,13.6621413333333
1.0,5,33,13.828256
1.0,9,33,14.0447226666667
1.0,14,33,14.5219306666667
1.0,18,33,14.841928
1.0,23,33,16.1390853333333
1.0,0,33,13.773412
1.0,5,33,13.9469986666667
1.0,9,33,14.175644
1.0,14,33,14.627116
1.0,18,33,15.0007426666667
1.0,23,33,16.1998746666667
1.0,0,32,13.3972386666667
1.0,5,32,13.60394
1.0,9,32,13.7503613333333
1.0,14,32,14.2143506666667
1.0,18,32,14.6616253333333
1.0,0,32,13.2141773333333
1.0,5,32,13.4204613333333
1.0,9,32,13.5964813333333
1.0,14,32,14.0369666666667
1.0,18,32,14.5591893333333
1.0,0,32,13.999576
1.0,5,32,13.6957573333333
1.0,9,32,13.616104
1.0,14,32,14.120076
1.0,18,32,14.5290493333333
1.0,0,32,13.32936
1.0,5,32,13.5236386666667
1.0,9,32,13.7144933333333
1.0,14,32,14.155204
1.0,18,32,14.6164186666667
1.0,0,32,13.42178
1.0,5,32,13.5869986666667
1.0,9,32,13.8494386666667
1.0,14,32,14.239968
1.0,18,32,14.7872946666667
1.0,0,32,13.3896693333333
1.0,5,32,13.578332
1.0,9,32,13.782672
1.0,14,32,14.2038986666667
1.0,18,32,14.8499386666667
1.0,0,31,13.4547853333333
1.0,5,31,13.585004
1.0,9,31,13.8015333333333
1.0,14,31,14.3205586666667
1.0,18,31,14.745232
1.0,0,31,13.4422506666667
1.0,5,31,13.6293533333333
1.0,9,31,13.817368
1.0,14,31,14.3604413333333
1.0,18,31,14.7753986666667
1.0,0,31,13.503892
1.0,5,31,13.6883946666667
1.0,9,31,13.8889053333333
1.0,14,31,14.441412
1.0,18,31,14.8734293333333
1.0,0,31,13.59518
1.0,5,31,13.7950573333333
1.0,9,31,13.9455613333333
1.0,14,31,14.465656
1.0,18,31,14.9309973333333
1.0,0,31,13.7220306666667
1.0,5,31,13.8810733333333
1.0,9,31,14.06026
1.0,14,31,14.5726346666667
1.0,18,31,15.1337573333333
1.0,0,31,13.795132
1.0,5,31,13.934196
1.0,9,31,14.1268906666667
1.0,14,31,14.6176333333333
1.0,18,31,15.3208053333333
1.0,0,30,13.392572
1.0,5,30,13.600944
1.0,9,30,13.7704813333333
1.0,14,30,14.3604053333333
1.0,18,30,14.957888
1.0,0,30,13.4590253333333
1.0,5,30,13.5631293333333
1.0,9,30,13.8256186666667
1.0,14,30,14.4163493333333
1.0,18,30,14.9721866666667
1.0,0,30,13.4957213333333
1.0,5,30,13.7108933333333
1.0,9,30,13.8746493333333
1.0,14,30,14.4653933333333
1.0,18,30,15.04836
1.0,0,30,13.568948
1.0,5,30,13.747128
1.0,9,30,13.947868
1.0,14,30,14.5351693333333
1.0,18,30,15.2006506666667
1.0,0,30,13.6447613333333
1.0,5,30,13.8351853333333
1.0,9,30,14.039396
1.0,14,30,14.6139533333333
1.0,18,30,15.3880506666667
1.0,0,30,13.7583653333333
1.0,5,30,13.928004
1.0,9,30,14.1345613333333
1.0,14,30,14.7410733333333
1.0,18,30,15.551076
1.0,0,29,13.4600973333333
1.0,5,29,13.576156
1.0,9,29,13.8401933333333
1.0,14,29,14.471588
1.0,18,29,15.6322093333333
1.0,0,29,13.526176
1.0,5,29,13.684612
1.0,9,29,13.8020386666667
1.0,14,29,14.3988573333333
1.0,18,29,15.603768
1.0,0,29,13.5426066666667
1.0,5,29,13.6885386666667
1.0,9,29,13.798044
1.0,14,29,14.4836986666667
1.0,18,29,15.660728
1.0,0,29,13.5713093333333
1.0,5,29,13.7629853333333
1.0,9,29,13.9889146666667
1.0,14,29,14.5534653333333
1.0,18,29,15.7685346666667
1.0,0,29,13.684072
1.0,5,29,13.873588
1.0,9,29,14.03694
1.0,14,29,14.721008
1.0,18,29,15.881588
1.0,0,29,13.7998853333333
1.0,5,29,13.9321306666667
1.0,9,29,14.0969173333333
1.0,14,29,14.753052
1.0,18,29,15.892412
1.0,0,28,14.5160653333333
1.0,5,28,13.61912
1.0,9,28,13.8242266666667
1.0,14,28,14.4906653333333
1.0,0,28,13.1887093333333
1.0,5,28,13.301684
1.0,9,28,13.6020293333333
1.0,14,28,14.2415293333333
1.0,0,28,13.2885306666667
1.0,5,28,13.39992
1.0,9,28,13.5375733333333
1.0,14,28,14.347948
1.0,0,28,13.6024573333333
1.0,5,28,14.2802333333333
1.0,9,28,13.6495266666667
1.0,14,28,14.4152466666667
1.0,0,28,13.4365426666667
1.0,5,28,13.4855173333333
1.0,9,28,13.832888
1.0,14,28,14.53232
1.0,0,28,13.428336
1.0,5,28,14.5986106666667
1.0,9,28,13.8150053333333
1.0,14,28,14.5411386666667
1.0,0,27,13.2904866666667
1.0,5,27,14.5955666666667
1.0,9,27,13.761336
1.0,14,27,15.7118146666667
1.0,0,27,13.4558266666667
1.0,5,27,13.6416613333333
1.0,9,27,13.813508
1.0,14,27,14.6853346666667
1.0,0,27,13.51598
1.0,5,27,13.6794826666667
1.0,9,27,13.87712
1.0,14,27,14.7354453333333
1.0,0,27,13.579168
1.0,5,27,13.7010106666667
1.0,9,27,13.9786013333333
1.0,14,27,14.80704
1.0,0,27,13.666676
1.0,5,27,13.7132053333333
1.0,9,27,14.051384
1.0,14,27,14.9455693333333
1.0,0,27,13.7611453333333
1.0,5,27,13.8818186666667
1.0,9,27,14.149836
1.0,14,27,15.0622973333333
1.0,0,26,13.3469453333333
1.0,5,26,13.5817773333333
1.0,9,26,13.852796
1.0,14,26,15.301064
1.0,0,26,14.2838066666667
1.0,5,26,14.119284
1.0,9,26,14.4692266666667
1.0,14,26,14.9973186666667
1.0,0,26,13.487028
1.0,5,26,13.596472
1.0,9,26,13.921688
1.0,14,26,15.1576293333333
1.0,0,26,13.6254853333333
1.0,5,26,14.7189826666667
1.0,9,26,13.9710533333333
1.0,14,26,16.285264
1.0,0,26,13.655316
1.0,5,26,14.8754013333333
1.0,9,26,14.050892
1.0,14,26,15.388184
1.0,0,26,13.7774973333333
1.0,5,26,13.8697466666667
1.0,9,26,14.149652
1.0,14,26,15.4484906666667
1.0,0,25,13.336544
1.0,5,25,13.4773626666667
1.0,9,25,13.8615213333333
1.0,0,25,13.1641853333333
1.0,5,25,13.2776706666667
1.0,9,25,13.4505146666667
1.0,0,25,13.2724
1.0,5,25,13.419308
1.0,9,25,13.684424
1.0,0,25,13.2712093333333
1.0,5,25,13.459348
1.0,9,25,13.6388653333333
1.0,0,25,13.3910066666667
1.0,5,25,13.562404
1.0,9,25,13.767732
1.0,0,25,13.4531213333333
1.0,5,25,13.555176
1.0,9,25,13.8487
1.0,0,24,13.41932
1.0,5,24,13.5736466666667
1.0,9,24,13.8471413333333
1.0,0,24,13.408172
1.0,5,24,13.4531733333333
1.0,9,24,13.9046253333333
1.0,0,24,13.4901013333333
1.0,5,24,13.605792
1.0,9,24,13.8400066666667
1.0,0,24,13.5344906666667
1.0,5,24,13.7080466666667
1.0,9,24,13.693176
1.0,0,24,13.3173733333333
1.0,5,24,13.6080253333333
1.0,9,24,13.8481986666667
1.0,0,24,13.3237146666667
1.0,5,24,13.4519746666667
1.0,9,24,13.929448
1.0,0,23,13.190088
1.0,5,23,13.5982453333333
1.0,9,23,13.93478
1.0,0,23,13.41898
1.0,5,23,13.5943746666667
1.0,9,23,13.9611053333333
1.0,0,23,13.437652
1.0,5,23,13.6402413333333
1.0,9,23,14.007924
1.0,0,23,13.54934
1.0,5,23,13.63986
1.0,9,23,14.0459786666667
1.0,0,23,13.6087933333333
1.0,5,23,13.7387706666667
1.0,9,23,14.1450653333333
1.0,0,23,13.6964226666667
1.0,5,23,13.8766026666667
1.0,9,23,14.304064
1.0,0,22,13.2192653333333
1.0,5,22,13.631332
1.0,9,22,13.9919253333333
1.0,0,22,13.347448
1.0,5,22,13.5501066666667
1.0,9,22,14.0453453333333
1.0,0,22,13.5065813333333
1.0,5,22,13.5698413333333
1.0,9,22,14.057188
1.0,0,22,13.51896
1.0,5,22,13.7279826666667
1.0,9,22,13.996656
1.0,0,22,13.64638
1.0,5,22,13.8978013333333
1.0,9,22,14.089284
1.0,0,22,13.727692
1.0,5,22,13.9479293333333
1.0,9,22,14.277504
1.0,0,21,13.2462173333333
1.0,5,21,13.640972
1.0,9,21,14.0494626666667
1.0,0,21,13.332388
1.0,5,21,13.7085586666667
1.0,9,21,14.2252053333333
1.0,0,21,13.3820373333333
1.0,5,21,13.7581226666667
1.0,9,21,14.2401
1.0,0,21,13.5135253333333
1.0,5,21,13.8650466666667
1.0,9,21,14.3388
1.0,0,21,13.6245853333333
1.0,5,21,13.8293706666667
1.0,9,21,14.489056
1.0,0,21,13.7739146666667
1.0,5,21,13.8554533333333
1.0,9,21,14.6379813333333
1.0,0,20,13.3017866666667
1.0,5,20,13.686044
1.0,0,20,13.0907386666667
1.0,5,20,13.4239066666667
1.0,0,20,13.2388386666667
1.0,5,20,13.3554293333333
1.0,0,20,13.190204
1.0,5,20,13.523764
1.0,0,20,13.345132
1.0,5,20,13.6686533333333
1.0,0,20,13.219252
1.0,5,20,13.687988
0.6,0,74,12.8529506666667
0.6,5,74,13.1860026666667
0.6,9,74,13.290836
0.6,14,74,13.4605826666667
0.6,18,74,13.722948
0.6,23,74,14.004724
0.6,0,74,12.9723706666667
0.6,5,74,13.2548093333333
0.6,9,74,13.2454866666667
0.6,14,74,13.52452
0.6,18,74,13.7642173333333
0.6,23,74,14.0653653333333
0.6,0,74,13.062588
0.6,5,74,13.2665253333333
0.6,9,74,13.2576146666667
0.6,14,74,14.62588
0.6,18,74,13.8036013333333
0.6,23,74,15.1680293333333
0.6,0,74,13.2047546666667
0.6,5,74,13.2495306666667
0.6,9,74,13.456048
0.6,14,74,13.572392
0.6,18,74,13.847508
0.6,23,74,14.2144093333333
0.6,0,74,13.1882906666667
0.6,5,74,13.459516
0.6,9,74,13.482408
0.6,14,74,13.700172
0.6,18,74,14.3559826666667
0.6,23,74,15.00262
0.6,0,74,13.3819213333333
0.6,5,74,13.4209333333333
0.6,9,74,13.6205026666667
0.6,14,74,13.8846213333333
0.6,18,74,13.9308986666667
0.6,23,74,15.6165106666667
0.6,0,73,13.0114973333333
0.6,5,73,13.101276
0.6,9,73,13.176576
0.6,14,73,13.45482
0.6,18,73,13.721168
0.6,23,73,13.940464
0.6,0,73,13.09392
0.6,5,73,13.090504
0.6,9,73,13.2867933333333
0.6,14,73,13.4303026666667
0.6,18,73,13.729192
0.6,23,73,14.0333106666667
0.6,0,73,12.96626
0.6,5,73,13.2212466666667
0.6,9,73,13.35022
0.6,14,73,13.5296773333333
0.6,18,73,13.7860986666667
0.6,23,73,13.999308
0.6,0,73,13.1684
0.6,5,73,13.2961973333333
0.6,9,73,13.2789333333333
0.6,14,73,13.6622853333333
0.6,18,73,13.812112
0.6,23,73,14.087232
0.6,0,73,13.2617493333333
0.6,5,73,13.2414213333333
0.6,9,73,13.5092533333333
0.6,14,73,13.7577653333333
0.6,18,73,13.745652
0.6,23,73,14.3047893333333
0.6,0,73,13.3701893333333
0.6,5,73,13.4428813333333
0.6,9,73,13.489128
0.6,14,73,13.770612
0.6,18,73,14.03254
0.6,23,73,14.4501813333333
0.6,0,68,12.8676173333333
0.6,5,68,13.1766053333333
0.6,9,68,13.2595106666667
0.6,14,68,13.3941973333333
0.6,18,68,13.6960413333333
0.6,23,68,14.0249826666667
0.6,0,68,12.9056866666667
0.6,5,68,13.2143813333333
0.6,9,68,13.3084226666667
0.6,14,68,13.4328453333333
0.6,18,68,13.7022893333333
0.6,23,68,13.8341226666667
0.6,0,68,13.1507693333333
0.6,5,68,13.224548
0.6,9,68,13.255484
0.6,14,68,13.6012946666667
0.6,18,68,13.6459826666667
0.6,23,68,14.1051253333333
0.6,0,68,13.0496466666667
0.6,5,68,13.2999706666667
0.6,9,68,13.4034413333333
0.6,14,68,13.5132973333333
0.6,18,68,13.8244586666667
0.6,23,68,14.177512
0.6,0,68,13.13088
0.6,5,68,13.3811933333333
0.6,9,68,13.504668
0.6,14,68,13.6320973333333
0.6,18,68,13.953364
0.6,23,68,14.3289306666667
0.6,0,68,13.26334
0.6,5,68,13.481728
0.6,9,68,13.4413493333333
0.6,14,68,13.86468
0.6,18,68,13.9383626666667
0.6,23,68,14.375412
0.6,0,63,12.9268013333333
0.6,5,63,13.13576
0.6,9,63,13.321488
0.6,14,63,13.468796
0.6,18,63,13.6086146666667
0.6,23,63,14.055804
0.6,0,63,13.0375253333333
0.6,5,63,13.0665746666667
0.6,9,63,13.2870626666667
0.6,14,63,13.4347133333333
0.6,18,63,13.61712
0.6,23,63,14.0020666666667
0.6,0,63,13.1341813333333
0.6,5,63,13.1292093333333
0.6,9,63,13.3743226666667
0.6,14,63,13.443996
0.6,18,63,13.782064
0.6,23,63,14.0567186666667
0.6,0,63,13.09806
0.6,5,63,13.304196
0.6,9,63,13.4017773333333
0.6,14,63,13.576908
0.6,18,63,13.7823146666667
0.6,23,63,14.0686333333333
0.6,0,63,13.2678146666667
0.6,5,63,13.2688906666667
0.6,9,63,13.471656
0.6,14,63,13.7646693333333
0.6,18,63,13.8722133333333
0.6,23,63,14.1772933333333
0.6,0,63,13.4038
0.6,5,63,13.3886013333333
0.6,9,63,13.4270186666667
0.6,14,63,13.855192
0.6,18,63,14.4565986666667
0.6,23,63,14.983216
0.6,0,58,12.8471293333333
0.6,5,58,13.1343786666667
0.6,9,58,13.2664866666667
0.6,14,58,13.3715666666667
0.6,18,58,13.6812466666667
0.6,23,58,14.0363826666667
0.6,0,58,13.0275786666667
0.6,5,58,13.0930826666667
0.6,9,58,13.2775053333333
0.6,14,58,13.4873213333333
0.6,18,58,13.5682933333333
0.6,23,58,14.0303933333333
0.6,0,58,13.046588
0.6,5,58,13.22788
0.6,9,58,13.3751013333333
0.6,14,58,13.475168
0.6,18,58,13.8043346666667
0.6,23,58,14.1045813333333
0.6,0,58,13.1652733333333
0.6,5,58,13.2028666666667
0.6,9,58,13.3622973333333
0.6,14,58,13.6719893333333
0.6,18,58,13.7884293333333
0.6,23,58,14.0930426666667
0.6,0,58,13.3190426666667
0.6,5,58,13.404036
0.6,9,58,13.31862
0.6,14,58,13.7419733333333
0.6,18,58,13.8785506666667
0.6,23,58,14.246856
0.6,0,58,13.3551626666667
0.6,5,58,13.354856
0.6,9,58,13.5530973333333
0.6,14,58,13.8914213333333
0.6,18,58,13.8773786666667
0.6,23,58,14.5352653333333
0.6,0,53,13.008928
0.6,5,53,13.0661946666667
0.6,9,53,13.297616
0.6,14,53,13.383548
0.6,18,53,13.669156
0.6,23,53,14.0183053333333
0.6,0,53,12.969232
0.6,5,53,13.14184
0.6,9,53,13.3243186666667
0.6,14,53,13.467136
0.6,18,53,13.7086573333333
0.6,23,53,14.038212
0.6,0,53,14.22962
0.6,5,53,13.1709413333333
0.6,9,53,13.2808173333333
0.6,14,53,13.6163373333333
0.6,18,53,13.686184
0.6,23,53,14.0913773333333
0.6,0,53,13.1667093333333
0.6,5,53,13.2313506666667
0.6,9,53,13.3524986666667
0.6,14,53,13.7332666666667
0.6,18,53,14.5840706666667
0.6,23,53,14.3563813333333
0.6,0,53,14.1614573333333
0.6,5,53,13.5244133333333
0.6,9,53,13.4471546666667
0.6,14,53,13.6648906666667
0.6,18,53,13.9512226666667
0.6,23,53,15.379116
0.6,0,53,13.3382213333333
0.6,5,53,14.209416
0.6,9,53,13.5841493333333
0.6,14,53,13.880292
0.6,18,53,13.9459626666667
0.6,23,53,14.5011586666667
0.6,0,48,12.86564
0.6,5,48,13.1673586666667
0.6,9,48,13.2600133333333
0.6,14,48,13.4060213333333
0.6,18,48,13.6511013333333
0.6,23,48,13.857436
0.6,0,48,13.1005706666667
0.6,5,48,13.1663706666667
0.6,9,48,13.1868786666667
0.6,14,48,13.5708346666667
0.6,18,48,13.5522133333333
0.6,23,48,13.96778
0.6,0,48,13.111652
0.6,5,48,13.07568
0.6,9,48,13.3665226666667
0.6,14,48,13.580136
0.6,18,48,13.6508106666667
0.6,23,48,14.0653653333333
0.6,0,48,13.0772733333333
0.6,5,48,13.2647226666667
0.6,9,48,13.338956
0.6,14,48,13.533452
0.6,18,48,13.8109333333333
0.6,23,48,14.1485346666667
0.6,0,48,13.1838613333333
0.6,5,48,13.42656
0.6,9,48,13.4404826666667
0.6,14,48,13.7126626666667
0.6,18,48,13.866688
0.6,23,48,14.1824813333333
0.6,0,48,13.3368986666667
0.6,5,48,13.5154693333333
0.6,9,48,13.3870693333333
0.6,14,48,13.809636
0.6,18,48,13.9444146666667
0.6,23,48,14.2878026666667
0.6,0,43,12.972816
0.6,5,43,13.0740533333333
0.6,9,43,13.2952573333333
0.6,14,43,13.4077733333333
0.6,18,43,13.7172226666667
0.6,23,43,14.0013866666667
0.6,0,43,13.0126893333333
0.6,5,43,13.23666
0.6,9,43,13.2019413333333
0.6,14,43,13.5607733333333
0.6,18,43,13.730484
0.6,23,43,13.944252
0.6,0,43,13.079516
0.6,5,43,13.3052613333333
0.6,9,43,13.3006213333333
0.6,14,43,13.5828746666667
0.6,18,43,13.8121613333333
0.6,23,43,14.06008
0.6,0,43,13.143132
0.6,5,43,13.2885106666667
0.6,9,43,13.2570546666667
0.6,14,43,13.6635266666667
0.6,18,43,13.8244426666667
0.6,23,43,14.0562786666667
0.6,0,43,13.3388693333333
0.6,5,43,13.4315026666667
0.6,9,43,13.3981893333333
0.6,14,43,13.805812
0.6,18,43,13.963808
0.6,23,43,14.222828
0.6,0,43,13.4079693333333
0.6,5,43,13.4567133333333
0.6,9,43,13.5408253333333
0.6,14,43,13.8873426666667
0.6,18,43,13.9866853333333
0.6,23,43,14.4223306666667
0.6,0,38,12.872052
0.6,5,38,13.1397093333333
0.6,9,38,13.2261146666667
0.6,14,38,13.4147293333333
0.6,18,38,13.702868
0.6,23,38,13.965284
0.6,0,38,12.9882533333333
0.6,5,38,13.1848173333333
0.6,9,38,13.1866106666667
0.6,14,38,13.5721826666667
0.6,18,38,13.7435013333333
0.6,23,38,13.8793386666667
0.6,0,38,13.1783946666667
0.6,5,38,13.2463533333333
0.6,9,38,13.1493386666667
0.6,14,38,13.645484
0.6,18,38,13.765444
0.6,23,38,13.9558933333333
0.6,0,38,13.171112
0.6,5,38,13.1852893333333
0.6,9,38,13.4357213333333
0.6,14,38,13.7025653333333
0.6,18,38,13.763096
0.6,23,38,14.1762093333333
0.6,0,38,13.306312
0.6,5,38,13.3077986666667
0.6,9,38,13.5104493333333
0.6,14,38,13.8024146666667
0.6,18,38,13.740488
0.6,23,38,14.3231013333333
0.6,0,38,13.370248
0.6,5,38,13.3064733333333
0.6,9,38,13.6177266666667
0.6,14,38,13.8518853333333
0.6,18,38,13.803096
0.6,23,38,14.3751253333333
0.6,0,37,12.9385226666667
0.6,5,37,13.0831453333333
0.6,9,37,13.2833026666667
0.6,14,37,13.4093493333333
0.6,18,37,13.695824
0.6,23,37,14.1029586666667
0.6,0,37,13.0305173333333
0.6,5,37,13.2280213333333
0.6,9,37,13.2236946666667
0.6,14,37,13.5532586666667
0.6,18,37,13.7368506666667
0.6,23,37,13.9624853333333
0.6,0,37,13.1271773333333
0.6,5,37,13.2110386666667
0.6,9,37,13.32422
0.6,14,37,13.6306813333333
0.6,18,37,13.592444
0.6,23,37,14.141488
0.6,0,37,13.1962533333333
0.6,5,37,13.144112
0.6,9,37,14.453624
0.6,14,37,13.6633866666667
0.6,18,37,13.81768
0.6,23,37,14.0376
0.6,0,37,13.3583133333333
0.6,5,37,13.404344
0.6,9,37,13.4251706666667
0.6,14,37,13.778828
0.6,18,37,13.824972
0.6,23,37,14.3070786666667
0.6,0,37,13.4339106666667
0.6,5,37,13.4717746666667
0.6,9,37,13.5400706666667
0.6,14,37,13.8562853333333
0.6,18,37,13.8998546666667
0.6,23,37,14.4911013333333
0.6,0,36,12.9072986666667
0.6,5,36,13.05986
0.6,9,36,13.2764546666667
0.6,14,36,13.4815373333333
0.6,18,36,13.6483906666667
0.6,23,36,13.999696
0.6,0,36,13.1277146666667
0.6,5,36,13.111164
0.6,9,36,13.2011706666667
0.6,14,36,13.6225853333333
0.6,18,36,13.6549066666667
0.6,23,36,14.030132
0.6,0,36,13.1949853333333
0.6,5,36,13.093712
0.6,9,36,13.3032786666667
0.6,14,36,13.6480253333333
0.6,18,36,13.7131506666667
0.6,23,36,14.078852
0.6,0,36,13.1542933333333
0.6,5,36,13.1478173333333
0.6,9,36,13.400664
0.6,14,36,14.8867933333333
0.6,18,36,14.7570306666667
0.6,23,36,14.4947426666667
0.6,0,36,12.9301693333333
0.6,5,36,13.0672386666667
0.6,9,36,13.2411066666667
0.6,14,36,13.342856
0.6,18,36,13.650556
0.6,23,36,14.197528
0.6,0,36,12.929512
0.6,5,36,13.1331053333333
0.6,9,36,13.2186453333333
0.6,14,36,13.408064
0.6,18,36,13.7125653333333
0.6,23,36,14.2523853333333
0.6,0,35,12.9846653333333
0.6,5,35,13.1366746666667
0.6,9,35,13.1187786666667
0.6,14,35,13.5558106666667
0.6,18,35,13.6408413333333
0.6,23,35,14.0813973333333
0.6,0,35,13.0786613333333
0.6,5,35,13.100664
0.6,9,35,13.109328
0.6,14,35,13.5684866666667
0.6,18,35,13.7472666666667
0.6,23,35,14.010956
0.6,0,35,13.1414346666667
0.6,5,35,13.2193
0.6,9,35,13.2089506666667
0.6,14,35,13.6370293333333
0.6,18,35,13.7778426666667
0.6,23,35,14.25048
0.6,0,35,12.9857426666667
0.6,5,35,13.2960666666667
0.6,9,35,13.4125173333333
0.6,14,35,13.582392
0.6,18,35,13.8804786666667
0.6,23,35,14.3518213333333
0.6,0,35,13.2475266666667
0.6,5,35,13.3462186666667
0.6,9,35,13.325224
0.6,14,35,13.818784
0.6,18,35,13.9583066666667
0.6,23,35,14.2774093333333
0.6,0,35,12.99482
0.6,5,35,13.0279053333333
0.6,9,35,13.289336
0.6,14,35,13.3544093333333
0.6,18,35,13.6714666666667
0.6,23,35,14.197932
0.6,0,34,13.025284
0.6,5,34,12.9938466666667
0.6,9,34,13.1710186666667
0.6,14,34,13.5213213333333
0.6,18,34,13.5673
0.6,23,34,14.2676226666667
0.6,0,34,13.039916
0.6,5,34,13.0482173333333
0.6,9,34,13.2741146666667
0.6,14,34,13.4505066666667
0.6,18,34,13.717432
0.6,23,34,14.2153493333333
0.6,0,34,13.1649773333333
0.6,5,34,13.0912773333333
0.6,9,34,13.2276133333333
0.6,14,34,13.601268
0.6,18,34,13.6083293333333
0.6,23,34,14.4172893333333
0.6,0,34,13.1713506666667
0.6,5,34,13.20206
0.6,9,34,13.389728
0.6,14,34,13.6428373333333
0.6,18,34,13.772208
0.6,23,34,14.511272
0.6,0,34,13.16696
0.6,5,34,13.3911706666667
0.6,9,34,13.4648733333333
0.6,14,34,13.6298253333333
0.6,18,34,13.91058
0.6,23,34,14.6276533333333
0.6,0,34,13.3491573333333
0.6,5,34,13.401224
0.6,9,34,13.4865253333333
0.6,14,34,13.8184346666667
0.6,18,34,13.8684853333333
0.6,23,34,14.7753706666667
0.6,0,33,12.8805613333333
0.6,5,33,13.0951213333333
0.6,9,33,13.2448733333333
0.6,14,33,13.29976
0.6,18,33,13.7056026666667
0.6,23,33,14.486864
0.6,0,33,12.9362906666667
0.6,5,33,13.1488653333333
0.6,9,33,13.143688
0.6,14,33,13.5364466666667
0.6,18,33,13.7386373333333
0.6,23,33,14.3756
0.6,0,33,13.1388346666667
0.6,5,33,13.2131466666667
0.6,9,33,13.1978386666667
0.6,14,33,13.5379746666667
0.6,18,33,13.5806426666667
0.6,23,33,14.5905386666667
0.6,0,33,13.1765946666667
0.6,5,33,13.158428
0.6,9,33,13.4053133333333
0.6,14,33,13.6233826666667
0.6,18,33,13.6852546666667
0.6,23,33,14.704496
0.6,0,33,13.258756
0.6,5,33,13.2120666666667
0.6,9,33,13.4619173333333
0.6,14,33,13.7699853333333
0.6,18,33,13.7811346666667
0.6,23,33,14.8142933333333
0.6,0,33,13.3427866666667
0.6,5,33,13.4206893333333
0.6,9,33,13.5630973333333
0.6,14,33,13.829584
0.6,18,33,13.928284
0.6,23,33,14.9039466666667
0.6,0,32,12.969144
0.6,5,32,12.95508
0.6,9,32,13.2249573333333
0.6,14,32,14.5519546666667
0.6,18,32,13.741924
0.6,0,32,12.7921893333333
0.6,5,32,12.8656853333333
0.6,9,32,13.0617533333333
0.6,14,32,13.1840186666667
0.6,18,32,13.613016
0.6,0,32,12.8338413333333
0.6,5,32,13.8914586666667
0.6,9,32,12.955652
0.6,14,32,13.3657173333333
0.6,18,32,13.505836
0.6,0,32,12.9356773333333
0.6,5,32,12.973532
0.6,9,32,13.1699666666667
0.6,14,32,13.240676
0.6,18,32,13.71288
0.6,0,32,12.9966986666667
0.6,5,32,13.1432466666667
0.6,9,32,13.2164973333333
0.6,14,32,13.3338533333333
0.6,18,32,13.8686253333333
0.6,0,32,12.94898
0.6,5,32,12.9647626666667
0.6,9,32,13.2366266666667
0.6,14,32,13.4030346666667
0.6,18,32,13.9039573333333
0.6,0,31,12.8750173333333
0.6,5,31,13.1773413333333
0.6,9,31,13.2867453333333
0.6,14,31,13.418344
0.6,18,31,13.891704
0.6,0,31,13.1034253333333
0.6,5,31,13.0532373333333
0.6,9,31,13.3224893333333
