BW,traffic_load,airtime,selected_mcs,txgain,pm_power
50,24,0.4,3,29,52.23613
50,24,0.2,3,29,52.00353
50,24,0.0,3,29,51.15451999999999
50,24,1.0,6,29,54.42185999999999
50,24,0.8,6,29,53.57521
50,24,0.6,6,29,53.67444000000001
50,24,0.4,6,29,52.18205000000001
50,24,0.2,6,29,52.03907
50,24,0.0,6,29,51.05297999999999
50,24,1.0,9,29,54.77785000000001
50,24,0.8,9,29,54.07050000000001
50,24,0.6,9,29,53.64234
50,24,0.4,9,29,52.13201
50,24,0.2,9,29,52.1722
50,24,0.0,9,29,51.2713
50,24,1.0,12,29,55.5885
50,24,0.8,12,29,54.83763
50,24,0.6,12,29,54.45075
50,24,0.4,12,29,52.42674
50,24,0.2,12,29,52.28940000000001
50,24,0.0,12,29,51.04408
50,24,1.0,15,29,56.27634
50,24,0.8,15,29,55.95139
50,24,0.6,15,29,54.63076
50,24,0.4,15,29,52.44267
50,24,0.2,15,29,52.28898
50,24,0.0,15,29,51.03175999999999
50,24,1.0,18,29,57.521360000000016
50,24,0.8,18,29,56.38266000000001
50,24,0.6,18,29,55.65937999999999
50,24,0.4,18,29,53.21936
50,24,0.2,18,29,52.802150000000005
50,24,0.0,18,29,51.07638999999999
50,24,1.0,21,29,58.27713
50,24,0.8,21,29,56.665600000000005
50,24,0.6,21,29,55.62656000000001
50,24,0.4,21,29,54.826990000000016
50,24,0.2,21,29,52.98146
50,24,0.0,21,29,51.14665
50,24,1.0,0,28,53.83438
50,24,0.8,0,28,53.65757999999999
50,24,0.6,0,28,52.41168
50,24,0.4,0,28,52.52713000000001
50,24,0.2,0,28,51.6051
50,24,0.0,0,28,50.97143
50,24,1.0,3,28,54.07668
50,24,0.8,3,28,53.72648
50,24,0.6,3,28,52.805060000000005
50,24,0.4,3,28,52.52161000000001
50,24,0.2,3,28,51.26836
50,24,0.0,3,28,50.9779
50,24,1.0,6,28,54.500780000000006
50,24,0.8,6,28,54.18001
50,24,0.6,6,28,52.80996
50,24,0.4,6,28,52.707690000000014
50,24,0.2,6,28,51.33581999999999
50,24,0.0,6,28,50.88072000000001
50,24,1.0,9,28,54.518460000000005
50,24,0.8,9,28,54.360330000000005
50,24,0.6,9,28,52.93887
50,24,0.4,9,28,52.91494
50,24,0.2,9,28,51.42789
50,24,0.0,9,28,50.85343999999999
50,24,1.0,12,28,55.497160000000015
50,24,0.8,12,28,55.1619
50,24,0.6,12,28,53.51708000000001
50,24,0.4,12,28,53.51917
50,24,0.2,12,28,51.43259000000001
50,24,0.0,12,28,50.97322
50,24,1.0,15,28,56.59481
50,24,0.8,15,28,56.09731999999999
50,24,0.6,15,28,53.99589
50,24,0.4,15,28,53.92040999999999
50,24,0.2,15,28,51.64893
50,24,0.0,15,28,51.21607
50,24,1.0,18,28,59.11777999999998
50,24,0.8,18,28,58.58378
50,24,0.6,18,28,55.78891
50,24,0.4,18,28,55.66711
50,24,0.2,18,28,52.22207
50,24,0.0,18,28,51.2315
50,24,1.0,0,27,54.59758000000001
50,24,0.8,0,27,53.78229999999999
50,24,0.6,0,27,53.36852000000001
50,24,0.4,0,27,52.69472
50,24,0.2,0,27,52.67578
50,24,0.0,0,27,51.13527
50,24,1.0,3,27,54.19752
50,24,0.8,3,27,52.97832999999999
50,24,0.6,3,27,52.81031
50,24,0.4,3,27,52.8283
50,24,0.2,3,27,52.599249999999984
50,24,0.0,3,27,51.097
50,24,1.0,6,27,54.4183
50,24,0.8,6,27,53.06996000000001
50,24,0.6,6,27,53.11563999999999
50,24,0.4,6,27,52.91591
50,24,0.2,6,27,52.90704000000001
50,24,0.0,6,27,51.06601
50,24,1.0,9,27,54.712390000000006
50,24,0.8,9,27,53.19057999999999
50,24,0.6,9,27,53.069870000000016
50,24,0.4,9,27,53.03072
50,24,0.2,9,27,52.764590000000005
50,24,0.0,9,27,50.94143
50,24,1.0,12,27,55.60362000000001
50,24,0.8,12,27,53.764610000000005
50,24,0.6,12,27,53.834010000000006
50,24,0.4,12,27,53.42795999999999
50,24,0.2,12,27,53.2686
50,24,0.0,12,27,50.99083
50,24,1.0,15,27,56.91816000000001
50,24,0.8,15,27,54.47308999999999
50,24,0.6,15,27,55.02218
50,24,0.4,15,27,54.34665
50,24,0.2,15,27,53.86046
50,24,0.0,15,27,51.1957
50,24,1.0,0,26,54.474430000000005
50,24,0.8,0,26,53.35518999999999
50,24,0.6,0,26,53.12114
50,24,0.4,0,26,52.036130000000014
50,24,0.2,0,26,51.46225
50,24,0.0,0,26,50.87536000000001
50,24,1.0,3,26,53.828680000000006
50,24,0.8,3,26,52.944010000000006
50,24,0.6,3,26,53.58937
50,24,0.4,3,26,52.00599
50,24,0.2,3,26,51.71287
50,24,0.0,3,26,50.78017
50,24,1.0,6,26,54.35296
50,24,0.8,6,26,53.61962999999999
50,24,0.6,6,26,53.63994999999999
50,24,0.4,6,26,51.962320000000005
50,24,0.2,6,26,51.66883000000001
50,24,0.0,6,26,50.93261000000001
50,24,1.0,9,26,54.35585999999999
50,24,0.8,9,26,53.11161
50,24,0.6,9,26,53.96235
50,24,0.4,9,26,52.308630000000015
50,24,0.2,9,26,51.89262000000001
50,24,0.0,9,26,51.12089
50,24,1.0,12,26,55.69654
50,24,0.8,12,26,54.69031
50,24,0.6,12,26,54.77143
50,24,0.4,12,26,52.841620000000006
50,24,0.2,12,26,52.13463000000001
50,24,0.0,12,26,51.18209999999999
50,24,1.0,15,26,58.09096999999999
50,24,0.8,15,26,57.0374
50,24,0.6,15,26,54.936440000000005
50,24,0.4,15,26,52.906290000000006
50,24,0.2,15,26,53.579670000000014
50,24,0.0,15,26,51.51104
50,24,1.0,0,25,53.78467
50,24,0.8,0,25,53.88636999999999
50,24,0.6,0,25,52.592650000000006
50,24,0.4,0,25,52.48542
50,24,0.2,0,25,51.05510999999999
50,24,0.0,0,25,50.94284
50,24,1.0,3,25,53.96209999999999
50,24,0.8,3,25,54.05753000000001
50,24,0.6,3,25,52.59562000000001
50,24,0.4,3,25,52.567230000000016
50,24,0.2,3,25,51.01273000000001
50,24,0.0,3,25,50.97367
50,24,1.0,6,25,54.21521999999999
50,24,0.8,6,25,54.60853000000001
50,24,0.6,6,25,53.03327000000001
50,24,0.4,6,25,52.74586
50,24,0.2,6,25,51.11099000000001
50,24,0.0,6,25,50.9864
50,24,1.0,9,25,54.85487000000001
50,24,0.8,9,25,54.715970000000006
50,24,0.6,9,25,53.07639999999999
50,24,0.4,9,25,52.88973999999998
50,24,0.2,9,25,51.07732999999999
50,24,0.0,9,25,51.0643
50,24,1.0,12,25,56.175159999999984
50,24,0.8,12,25,56.02709999999999
50,24,0.6,12,25,53.78560000000002
50,24,0.4,12,25,53.66908
50,24,0.2,12,25,51.24199000000001
50,24,0.0,12,25,51.1758
50,24,1.0,0,24,54.09028
50,24,0.8,0,24,53.25865999999999
50,24,0.6,0,24,53.09219
50,24,0.4,0,24,51.849070000000005
50,24,0.2,0,24,51.63902
50,24,0.0,0,24,50.96464
50,24,1.0,3,24,54.14655
50,24,0.8,3,24,53.60945000000001
50,24,0.6,3,24,53.16892
50,24,0.4,3,24,51.78263
50,24,0.2,3,24,51.78457000000002
50,24,0.0,3,24,50.98679
50,24,1.0,6,24,54.39551
50,24,0.8,6,24,53.66006
50,24,0.6,6,24,53.29795
50,24,0.4,6,24,51.97767000000001
50,24,0.2,6,24,51.82804
50,24,0.0,6,24,50.97522
50,24,1.0,9,24,54.99572000000001
50,24,0.8,9,24,53.92731000000001
50,24,0.6,9,24,53.76574
50,24,0.4,9,24,52.2875
50,24,0.2,9,24,51.901
50,24,0.0,9,24,50.912470000000006
50,24,1.0,12,24,56.46801000000001
50,24,0.8,12,24,55.35947000000001
50,24,0.6,12,24,54.5648
50,24,0.4,12,24,52.91719000000001
50,24,0.2,12,24,52.50715
50,24,0.0,12,24,50.91937000000001
50,24,1.0,0,23,54.70524
50,24,0.8,0,23,54.087300000000006
50,24,0.6,0,23,53.39930999999999
50,24,0.4,0,23,52.53669
50,24,0.2,0,23,51.19213
50,24,0.0,0,23,51.11391
50,24,1.0,3,23,54.27814
50,24,0.8,3,23,53.784
50,24,0.6,3,23,53.402530000000006
50,24,0.4,3,23,52.72294
50,24,0.2,3,23,51.28367000000001
50,24,0.0,3,23,51.20428
50,24,1.0,6,23,54.58913
50,24,0.8,6,23,54.65266
50,24,0.6,6,23,53.406200000000005
50,24,0.4,6,23,52.83619000000001
50,24,0.2,6,23,51.25091999999999
50,24,0.0,6,23,51.16762
50,24,1.0,9,23,55.17071999999999
50,24,0.8,9,23,55.23286
50,24,0.6,9,23,53.41488
50,24,0.4,9,23,53.08941000000001
50,24,0.2,9,23,51.28855000000001
50,24,0.0,9,23,51.28337
50,24,1.0,12,23,55.66572
50,24,0.8,12,23,55.87325
50,24,0.6,12,23,54.13509
50,24,0.4,12,23,53.59061
50,24,1.0,0,22,54.51978000000001
50,24,0.8,0,22,54.28844000000001
50,24,0.6,0,22,53.36693
50,24,0.4,0,22,51.88358
50,24,0.2,0,22,51.67953999999999
50,24,0.0,0,22,50.811710000000005
50,24,1.0,3,22,53.93113000000001
50,24,0.8,3,22,53.31814999999999
50,24,0.6,3,22,53.37629000000001
50,24,0.4,3,22,51.91675
50,24,0.2,3,22,51.68135
50,24,0.0,3,22,50.85112999999999
50,24,1.0,6,22,54.41552
50,24,0.8,6,22,53.51975999999999
50,24,0.6,6,22,53.70588000000001
50,24,0.4,6,22,52.09054000000001
50,24,0.2,6,22,51.7248
50,24,0.0,6,22,51.06249
50,24,1.0,9,22,54.96522000000001
50,24,0.8,9,22,53.93881
50,24,0.6,9,22,54.13797
50,24,0.4,9,22,52.183760000000014
50,24,0.2,9,22,51.84704
50,24,0.0,9,22,50.8129
50,24,1.0,0,21,53.70966999999999
50,24,0.8,0,21,53.659850000000006
50,24,0.6,0,21,52.57849
50,24,0.4,0,21,52.31098000000001
50,24,0.2,0,21,51.32063000000001
50,24,0.0,0,21,50.905910000000006
50,24,1.0,3,21,53.98821
50,24,0.8,3,21,53.787020000000005
50,24,0.6,3,21,52.762
50,24,0.4,3,21,52.62234
50,24,0.2,3,21,51.07750000000001
50,24,0.0,3,21,50.96373999999999
50,24,1.0,6,21,54.3626
50,24,0.8,6,21,54.34859
50,24,0.6,6,21,52.90332
50,24,0.4,6,21,52.70987999999999
50,24,0.2,6,21,50.98290999999999
50,24,0.0,6,21,50.925430000000006
50,24,1.0,9,21,55.61149
50,24,0.8,9,21,55.41725
50,24,0.6,9,21,53.75688000000001
50,24,0.4,9,21,53.3
50,24,0.2,9,21,51.318810000000006
50,24,0.0,9,21,50.93254999999999
50,24,1.0,0,20,53.91518
50,24,0.8,0,20,53.64307999999999
50,24,0.6,0,20,52.79843
50,24,0.4,0,20,52.10634
50,24,0.2,0,20,50.97401
50,24,0.0,0,20,50.82759
50,24,1.0,3,20,54.05821000000001
50,24,0.8,3,20,54.01121
50,24,0.6,3,20,52.96961
50,24,0.4,3,20,52.27169
50,24,0.2,3,20,51.011770000000006
50,24,0.0,3,20,50.902710000000006
50,24,1.0,6,20,54.52948000000001
50,24,0.8,6,20,54.60754
50,24,0.6,6,20,53.08751
50,24,0.4,6,20,52.64311
50,24,0.2,6,20,51.38855
50,24,0.0,6,20,51.26063
50,24,1.0,23,74,57.85907000000001
50,24,0.8,23,74,55.82480999999999
50,24,0.6,23,74,57.060600000000015
50,24,0.4,23,74,53.89804000000001
50,24,0.2,23,74,52.77102
50,24,0.0,23,74,51.15643
50,24,1.0,23,73,57.46618
50,24,0.8,23,73,55.449360000000006
50,24,0.6,23,73,57.64633999999999
50,24,0.4,23,73,54.77814
50,24,0.2,23,73,53.2003
50,24,0.0,23,73,51.998320000000014
50,24,1.0,23,68,57.75366
50,24,0.8,23,68,56.57776
50,24,0.6,23,68,56.15239
50,24,0.4,23,68,53.42061
50,24,0.2,23,68,53.98739
50,24,0.0,23,68,51.35201
50,24,1.0,23,63,56.87346
50,24,0.8,23,63,57.17270000000001
50,24,0.6,23,63,54.52639
50,24,0.4,23,63,53.45115999999999
50,24,0.2,23,63,51.80447000000001
50,24,0.0,23,63,51.2955
50,24,1.0,23,58,57.53176000000001
50,24,0.8,23,58,56.62250999999999
50,24,0.6,23,58,56.52456
50,24,0.4,23,58,54.45164
50,24,0.2,23,58,53.07903
50,24,0.0,23,58,51.26115
50,24,1.0,23,53,56.96186
50,24,0.8,23,53,55.17784
50,24,0.6,23,53,54.54182000000001
50,24,0.4,23,53,53.954040000000006
50,24,0.2,23,53,52.90987
50,24,0.0,23,53,50.93749
50,24,1.0,23,48,57.45315000000001
50,24,0.8,23,48,55.519450000000006
50,24,0.6,23,48,55.19331999999999
50,24,0.4,23,48,55.01498
50,24,0.2,23,48,55.04624
50,24,0.0,23,48,52.26480000000001
50,24,1.0,23,43,57.03272000000001
50,24,0.8,23,43,54.29465999999999
50,24,0.6,23,43,54.257630000000006
50,24,0.4,23,43,54.34875
50,24,0.2,23,43,53.52738999999999
50,24,0.0,23,43,52.37109
50,24,1.0,23,38,56.87526
50,24,0.8,23,38,54.93523
50,24,0.6,23,38,55.07982000000001
50,24,0.4,23,38,53.27080000000001
50,24,0.2,23,38,52.74002
50,24,0.0,23,38,51.04341
50,24,1.0,23,36,56.51714000000001
50,24,0.8,23,36,54.23498999999999
50,24,0.6,23,36,54.56049000000001
50,24,0.4,23,36,53.72530999999999
50,24,0.2,23,36,53.24260999999999
50,24,0.0,23,36,51.20140000000001
50,24,1.0,23,34,55.719550000000005
50,24,0.8,23,34,53.87692
50,24,0.6,23,34,54.00966
50,24,0.4,23,34,53.63862999999999
50,24,0.2,23,34,53.27012
50,24,0.0,23,34,51.23879999999999
50,24,1.0,23,32,55.41293
50,24,0.8,23,32,53.66015999999999
50,24,0.6,23,32,53.96957999999999
50,24,0.4,23,32,53.31986
50,24,0.2,23,32,53.032480000000014
50,24,0.0,23,32,51.06002
50,24,1.0,23,30,54.74103999999999
50,24,0.8,23,30,54.10915
50,24,0.6,23,30,53.08458999999999
50,24,0.4,23,30,52.59979000000001
50,24,0.2,23,30,52.198760000000014
50,24,0.0,23,30,51.04896
50,24,1.0,23,28,54.46434999999999
50,24,0.8,23,28,53.67882
50,24,0.6,23,28,53.62004999999999
50,24,0.4,23,28,52.151810000000005
50,24,0.2,23,28,52.13808
50,24,0.0,23,28,51.13313
50,24,1.0,23,26,54.35432000000001
50,24,0.8,23,26,53.09121999999999
50,24,0.6,23,26,53.66669999999999
50,24,0.4,23,26,52.26554
50,24,0.2,23,26,52.57813
50,24,0.0,23,26,51.944480000000006
50,24,1.0,23,24,54.16864
50,24,0.8,23,24,53.32417
50,24,0.6,23,24,52.90661
50,24,0.4,23,24,52.01876
50,24,0.2,23,24,52.2002
50,24,0.0,23,24,51.049309999999984
50,24,1.0,23,22,54.40418
50,24,0.8,23,22,52.68114
50,24,0.6,23,22,54.14041
50,24,0.4,23,22,52.71375
50,24,0.2,23,22,51.70892
50,24,0.0,23,22,51.00937999999999
50,24,1.0,23,20,54.15173999999999
50,24,0.8,23,20,53.145520000000005
50,24,0.6,23,20,53.44555999999999
50,24,0.4,23,20,52.797740000000005
50,24,0.2,23,20,52.40830999999999
50,24,0.0,23,20,51.33124
50,24,1.0,23,74,72.19575999999999
50,24,0.8,23,74,72.82365
50,24,0.6,23,74,69.94027999999999
50,24,0.4,23,74,68.3796
50,24,0.2,23,74,69.26169
50,24,0.0,23,74,66.9597
50,24,1.0,23,73,75.47070000000002
50,24,0.8,23,73,73.87503
50,24,0.6,23,73,73.27068
50,24,0.4,23,73,70.85840000000002
50,24,0.2,23,73,68.20385000000002
50,24,0.0,23,73,66.81099999999999
50,24,1.0,23,68,67.17136
50,24,0.8,23,68,74.50834
50,24,0.6,23,68,71.1254
50,24,0.4,23,68,71.46650000000001
50,24,0.2,23,68,68.37840999999999
50,24,0.0,23,68,67.40606
50,24,1.0,23,63,74.68571000000001
50,24,0.8,23,63,74.79071
50,24,0.6,23,63,70.95645
50,24,0.4,23,63,71.0443
50,24,0.2,23,63,67.08624
50,24,0.0,23,63,67.23004999999999
50,24,1.0,23,58,74.64484999999999
50,24,0.8,23,58,73.64015999999998
50,24,0.6,23,58,71.78145
50,24,0.4,23,58,71.46289
50,24,0.2,23,58,67.90254
50,24,0.0,23,58,67.52984
50,24,1.0,23,53,74.83381
50,24,0.8,23,53,74.7248
50,24,0.6,23,53,71.1419
50,24,0.4,23,53,71.06183000000001
50,24,0.2,23,53,67.50652
50,24,0.0,23,53,67.33295
50,24,1.0,23,48,74.61637
50,24,0.8,23,48,69.66395
50,24,0.6,23,48,71.81358
50,24,0.4,23,48,71.35859
50,24,0.2,23,48,67.78683
50,24,0.0,23,48,67.91856999999999
50,24,1.0,23,43,74.84135
50,24,0.8,23,43,75.27125999999998
50,24,0.6,23,43,71.14261
50,24,0.4,23,43,71.04044999999999
50,24,0.2,23,43,67.52431
50,24,0.0,23,43,67.11334
50,24,1.0,23,38,73.38776
50,24,0.8,23,38,72.11854
50,24,0.6,23,38,70.82073
50,24,0.4,23,38,69.49007
50,24,0.2,23,38,70.59006
50,24,0.0,23,38,67.12069000000001
50,24,1.0,23,36,73.92495
50,24,0.8,23,36,71.72353
50,24,0.6,23,36,71.78991
50,24,0.4,23,36,70.29803
50,24,0.2,23,36,68.81935
50,24,0.0,23,36,67.68301
50,24,1.0,23,34,74.15294
50,24,0.8,23,34,72.56437
50,24,0.6,23,34,71.43065000000001
50,24,0.4,23,34,69.76334
50,24,0.2,23,34,68.56568000000001
50,24,0.0,23,34,67.45056000000001
50,24,1.0,23,32,72.82961999999999
50,24,0.8,23,32,71.06929
50,24,0.6,23,32,70.35268
50,24,0.4,23,32,69.68532
50,24,0.2,23,32,69.82011999999999
50,24,0.0,23,32,67.75690999999999
50,24,1.0,23,30,72.45837
50,24,0.8,23,30,71.19812
50,24,0.6,23,30,70.72400999999999
50,24,0.4,23,30,69.37991
50,24,0.2,23,30,68.13689000000001
50,24,0.0,23,30,67.52796999999998
50,24,1.0,23,28,72.79844999999999
50,24,0.8,23,28,72.14463
50,24,0.6,23,28,69.00253000000001
50,24,0.4,23,28,68.85799
50,24,0.2,23,28,67.45221000000001
50,24,0.0,23,28,67.63346
50,24,1.0,23,26,71.23486
50,24,0.8,23,26,70.65347000000001
50,24,0.6,23,26,70.05422
50,24,0.4,23,26,68.41005
50,24,0.2,23,26,68.73705999999999
50,24,0.0,23,26,67.26852
50,24,1.0,23,24,72.24488999999998
50,24,0.8,23,24,69.61108
50,24,0.6,23,24,69.96789
50,24,0.4,23,24,68.97328999999999
50,24,0.2,23,24,67.81981
50,24,0.0,23,24,67.11635
50,24,1.0,23,22,70.97004
50,24,0.8,23,22,70.53214000000001
50,24,0.6,23,22,69.62931999999999
50,24,0.4,23,22,68.57108
50,24,0.2,23,22,69.32583000000001
50,24,0.0,23,22,67.38647999999999
50,24,1.0,23,20,70.95084
50,24,0.8,23,20,63.63260999999999
50,24,0.6,23,20,70.26837000000002
50,24,0.4,23,20,69.29547
50,24,0.2,23,20,67.62368000000001
50,24,0.0,23,20,67.50390000000002
50,24,1.0,0,74,52.1274
50,24,0.8,0,74,65.75214999999999
50,24,0.5,0,74,67.39702
50,24,0.2,0,74,57.97725999999999
50,24,0.0,0,74,65.8406
50,24,1.0,3,74,70.61578
50,24,0.8,3,74,68.66902
50,24,0.5,3,74,49.85388
50,24,0.2,3,74,68.14621
50,24,0.0,3,74,66.46249
50,24,1.0,6,74,71.58103
50,24,0.8,6,74,56.56034
50,24,0.5,6,74,68.52384
50,24,0.2,6,74,67.75966000000001
50,24,0.0,6,74,66.96095
50,24,1.0,9,74,64.79509
50,24,0.8,9,74,69.57553
50,24,0.5,9,74,61.39111
50,24,0.2,9,74,68.22852
50,24,0.0,9,74,66.48049999999999
50,24,1.0,12,74,59.06827999999999
50,24,0.8,12,74,69.36840000000001
50,24,0.5,12,74,71.24238
50,24,0.2,12,74,69.1719
50,24,0.0,12,74,67.11431999999999
50,24,1.0,15,74,51.10828000000001
50,24,0.8,15,74,71.22721999999999
50,24,0.5,15,74,69.52308000000001
50,24,0.2,15,74,66.58472
50,24,0.0,15,74,66.89248
50,24,1.0,18,74,48.94933000000001
50,24,0.8,18,74,67.3658
50,24,0.5,18,74,69.08646
50,24,0.2,18,74,69.11471
50,24,0.0,18,74,67.11184999999999
50,24,1.0,21,74,55.15134
50,24,0.8,21,74,69.13355
50,24,0.5,21,74,69.17806
50,24,0.2,21,74,44.61798
50,24,0.0,21,74,65.8558
50,24,1.0,23,74,63.34209
50,24,0.8,23,74,74.12844
50,24,0.5,23,74,64.36451
50,24,0.2,23,74,69.39166000000002
50,24,0.0,23,74,66.03314
50,24,1.0,0,73,66.0812
50,24,0.8,0,73,69.68872000000002
50,24,0.5,0,73,68.70385000000002
50,24,0.2,0,73,66.96408000000001
50,24,0.0,0,73,66.93893999999999
50,24,1.0,3,73,66.67539
50,24,0.8,3,73,63.95038
50,24,0.5,3,73,67.14156000000001
50,24,0.2,3,73,67.24774999999998
50,24,0.0,3,73,66.24037
50,24,1.0,6,73,70.90617000000002
50,24,0.8,6,73,46.419970000000006
50,24,0.5,6,73,67.58534
50,24,0.2,6,73,67.54437
50,24,0.0,6,73,66.30116000000001
50,24,1.0,9,73,71.08937999999999
50,24,0.8,9,73,60.74721
50,24,0.5,9,73,68.61429
50,24,0.2,9,73,67.45279
50,24,0.0,9,73,67.0723
50,24,1.0,12,73,63.2291
50,24,0.8,12,73,69.45684
50,24,0.5,12,73,67.66777
50,24,0.2,12,73,67.51055000000001
50,24,0.0,12,73,66.13769
50,24,1.0,15,73,64.91268
50,24,0.8,15,73,71.33297999999999
50,24,0.5,15,73,69.28707
50,24,0.2,15,73,66.61971999999999
50,24,0.0,15,73,66.81287999999999
50,24,1.0,18,73,72.01562000000001
50,24,0.8,18,73,71.94556
50,24,0.5,18,73,69.69956
50,24,0.2,18,73,66.54967
50,24,0.0,18,73,66.71822999999999
50,24,1.0,21,73,58.31795
50,24,0.8,21,73,56.53200000000002
50,24,0.5,21,73,69.90706
50,24,0.2,21,73,67.87559999999999
50,24,0.0,21,73,66.67667
50,24,1.0,23,73,68.82632000000001
50,24,0.8,23,73,72.59183
50,24,0.5,23,73,44.70874
50,24,0.2,23,73,68.46772999999999
50,24,0.0,23,73,66.26447
50,24,1.0,0,68,69.81537
50,24,0.8,0,68,69.00529999999999
50,24,0.5,0,68,59.34067
50,24,0.2,0,68,68.00945
50,24,0.0,0,68,66.12323
50,24,1.0,3,68,70.34662
50,24,0.8,3,68,62.99625999999999
50,24,0.5,3,68,67.7769
50,24,0.2,3,68,67.9466
50,24,0.0,3,68,66.31255000000002
50,24,1.0,6,68,68.78077
50,24,0.8,6,68,70.30214
50,24,0.5,6,68,68.53863
50,24,0.2,6,68,66.91639
50,24,0.0,6,68,66.87044
50,24,1.0,9,68,58.170620000000014
50,24,0.8,9,68,71.11931
50,24,0.5,9,68,69.63808
50,24,0.2,9,68,67.58321
50,24,0.0,9,68,67.15945
50,24,1.0,12,68,53.82158999999999
50,24,0.8,12,68,71.00554000000001
50,24,0.5,12,68,68.85377999999999
50,24,0.2,12,68,66.82454000000001
50,24,0.0,12,68,66.55443
50,24,1.0,15,68,71.79952999999999
50,24,0.8,15,68,70.13692000000002
50,24,0.5,15,68,69.50061000000001
50,24,0.2,15,68,69.20031
50,24,0.0,15,68,66.60592999999999
50,24,1.0,18,68,67.85364
50,24,0.8,18,68,72.75957
50,24,0.5,18,68,55.65028
50,24,0.2,18,68,69.11147
50,24,0.0,18,68,66.44588999999999
50,24,1.0,21,68,62.620739999999984
50,24,0.8,21,68,72.14573
50,24,0.5,21,68,68.10627
50,24,0.2,21,68,68.26984
50,24,0.0,21,68,66.6757
50,24,1.0,23,68,54.581139999999984
50,24,0.8,23,68,73.05239999999999
50,24,0.5,23,68,69.953
50,24,0.2,23,68,67.19673
50,24,0.0,23,68,66.93231
50,24,1.0,0,63,70.38648
50,24,0.8,0,63,68.71549999999999
50,24,0.5,0,63,69.08985000000001
50,24,0.2,0,63,64.86343
50,24,0.0,0,63,65.93517
50,24,1.0,3,63,70.02145999999999
50,24,0.8,3,63,67.92622
50,24,0.5,3,63,46.16542999999999
50,24,0.2,3,63,66.06072
50,24,0.0,3,63,66.40839000000001
50,24,1.0,6,63,71.25641
50,24,0.8,6,63,69.84031
50,24,0.5,6,63,69.16139
50,24,0.2,6,63,68.26596
50,24,0.0,6,63,67.16355
50,24,1.0,9,63,72.16113999999999
50,24,0.8,9,63,69.42374
50,24,0.5,9,63,70.46704
50,24,0.2,9,63,68.78676999999999
50,24,0.0,9,63,66.94833
50,24,1.0,12,63,72.47695
50,24,0.8,12,63,70.41602
50,24,0.5,12,63,69.76051
50,24,0.2,12,63,69.10789
50,24,0.0,12,63,66.92105
50,24,1.0,15,63,73.33222
50,24,0.8,15,63,51.88392999999999
50,24,0.5,15,63,69.47437
50,24,0.2,15,63,68.19051
50,24,0.0,15,63,66.49419
50,24,1.0,18,63,73.08641
50,24,0.8,18,63,72.93086
50,24,0.5,18,63,70.10621
50,24,0.2,18,63,66.59752
50,24,0.0,18,63,67.27844
50,24,1.0,21,63,61.26366
50,24,0.8,21,63,50.10882000000001
50,24,0.5,21,63,70.06785
50,24,0.2,21,63,67.30895
50,24,0.0,21,63,66.88924
50,24,1.0,23,63,75.39326
50,24,0.8,23,63,73.06514
50,24,0.5,23,63,70.81235999999998
50,24,0.2,23,63,70.98344999999999
50,24,0.0,23,63,60.16759999999999
50,24,1.0,0,58,71.57459999999999
50,24,0.8,0,58,71.50534000000002
50,24,0.5,0,58,69.72558000000001
50,24,0.2,0,58,68.05094000000001
50,24,0.0,0,58,67.28971999999999
50,24,1.0,3,58,72.15829
50,24,0.8,3,58,72.00878
50,24,0.5,3,58,70.11322000000001
50,24,0.2,3,58,68.19793
50,24,0.0,3,58,67.50404
50,24,1.0,6,58,72.52989
50,24,0.8,6,58,72.24933
50,24,0.5,6,58,70.33618
50,24,0.2,6,58,67.85215
50,24,0.0,6,58,67.47507999999999
50,24,1.0,9,58,73.04616
50,24,0.8,9,58,71.04468000000001
50,24,0.5,9,58,69.4781
50,24,0.2,9,58,68.49839
50,24,0.0,9,58,67.34545999999999
50,24,1.0,12,58,73.20767
50,24,0.8,12,58,70.76016999999999
50,24,0.5,12,58,71.14855
50,24,0.2,12,58,69.62513
50,24,0.0,12,58,67.40508999999999
50,24,1.0,15,58,74.1015
50,24,0.8,15,58,71.53762
50,24,0.5,15,58,71.98522999999999
50,24,0.2,15,58,44.33749
50,24,0.0,15,58,65.9511
50,24,1.0,18,58,72.84483999999999
50,24,0.8,18,58,49.74408
50,24,0.5,18,58,68.29286
50,24,0.2,18,58,68.85965999999999
50,24,0.0,18,58,66.79657
50,24,1.0,21,58,74.34877
50,24,0.8,21,58,73.82600000000001
50,24,0.5,21,58,66.19504
50,24,0.2,21,58,66.85488000000001
50,24,0.0,21,58,67.37731
50,24,1.0,23,58,75.14471000000002
50,24,0.8,23,58,73.38880999999999
50,24,0.5,23,58,71.55909000000001
50,24,0.2,23,58,68.13126
50,24,0.0,23,58,67.56872
50,24,1.0,0,53,71.93797
50,24,0.8,0,53,70.86425000000001
50,24,0.5,0,53,69.90743
50,24,0.2,0,53,68.87105
50,24,0.0,0,53,67.58741
50,24,1.0,3,53,72.24777
50,24,0.8,3,53,72.20636999999999
50,24,0.5,3,53,70.02766000000001
50,24,0.2,3,53,68.14639
50,24,0.0,3,53,67.71958
50,24,1.0,6,53,62.34098000000001
50,24,0.8,6,53,68.89676
50,24,0.5,6,53,68.20564
50,24,0.2,6,53,69.75196000000001
50,24,0.0,6,53,67.20205999999999
50,24,1.0,9,53,72.78782
